EE;Lagedi;939;59.40556;24.94222
EE;Lahavere;108;58.74194;26.12778
EE;Laheküla;101;58.26667;22.45
EE;Laimjala;127;58.42056;23.01556
EE;Laitse;241;59.19944;24.38028
EE;Laiuse;461;58.78806;26.48417
EE;Laiusevälja;121;58.80667;26.54194
EE;Lalli;114;58.24917;26.77583
EE;Lalsi;138;58.48028;26.02861
EE;Langerma;102;58.65556;24.42917
EE;Lapetukme;152;58.17583;26.19056
EE;Lasila;152;59.24889;26.21306
EE;Lasva;309;57.86278;27.18417
EE;Lauka;173;58.96028;22.53389
EE;Laukna;224;58.91556;24.17194
EE;Lauküla;134;57.90694;26.35806
EE;Laulasmaa;277;59.38639;24.22972
EE;Laupa;217;58.76611;25.35667
EE;Lavassaare;548;58.51139;24.38889
EE;Leebiku;134;58.08167;25.96361
EE;Leedi;103;58.85806;26.55111
EE;Leevaku;190;58.08833;27.3275
EE;Leevi;250;57.9475;27.21472
EE;Leevijõe;98;58.15056;26.92
EE;Lehetu;207;59.045;24.26111
EE;Lehola;530;59.2925;24.31139
EE;Lehtmetsa;789;59.32;25.35694
EE;Lehtse;493;59.24944;25.82306
EE;Leie;284;58.42;26.02583
EE;Leipste;154;58.13;24.99083
EE;Leisi;329;58.57056;22.69694
EE;Lelle;431;58.86361;25.00444
EE;Lemmatsi;130;58.33778;26.63806
EE;Lemmetsa;228;58.44056;24.40611
EE;Lemsi;142;58.12833;24.0125
EE;Leppneeme;170;59.54972;24.85167
EE;Levala;119;59.27111;26.2925
EE;Libatse;488;58.65889;24.48306
EE;Lihula;1457;58.68139;23.84528
EE;Liigvalla;106;59.00306;26.15417
EE;Liikva;101;59.42944;24.41083
EE;Liiva;226;58.27611;22.04944
EE;Liivi;167;58.85694;23.9725
EE;Lilli;134;57.99306;25.54278
EE;Lilli;134;59.36944;25.35917
EE;Linaküla;119;58.13722;23.97444
EE;Lindi;264;58.32639;24.26917
EE;Linna;456;58.03167;25.8525
EE;Linnamäe;460;58.99611;23.70694
EE;Linte;286;58.15528;27.45917
EE;Lipa;119;58.91167;24.71972
EE;Liu;118;58.28528;24.26778
EE;Lodja;172;58.15611;24.87889
EE;Lohkva;776;58.36917;26.79806
EE;Lohu;193;59.135;24.78528
EE;Lohusalu;216;59.39417;24.1975
EE;Lohusuu;394;58.94361;27.045
EE;Loksa;3463;59.57639;25.72139
EE;Lokuta;135;58.80333;24.92222
EE;Lokuta;185;58.81361;25.37361
EE;Lokuti;108;59.28361;24.74306
EE;Loo;2175;59.43639;24.94833
EE;Loodi;153;58.28278;25.56667
EE;Loosu;157;57.88583;26.98694
EE;Lootvina;130;58.21667;26.94611
EE;Lossiküla;101;57.90583;26.29611
EE;Lossimäe;118;58.15917;26.21639
EE;Lubja;113;59.51583;24.85056
EE;Luige;562;59.33889;24.76167
EE;Luke;335;58.24028;26.53667
EE;Lusti;214;57.77861;26.48611
EE;Lustivere;477;58.66694;26.08361
EE;Luua;432;58.65139;26.59722
EE;Luunja;579;58.35583;26.88083
EE;Lyaeniste;125;58.26222;27.13528
EE;Lähte;487;58.48917;26.67028
EE;Läätsa;109;58.14611;22.26194
EE;Lõhavere;185;58.54722;25.48694
EE;Lõpe;166;58.96694;22.8225
EE;Lõpe;186;58.56889;23.99361
EE;Lõõla;154;58.93694;25.37694
EE;Lüganuse;454;59.38056;27.03028
EE;Lümanda;199;58.28444;22.03917
EE;Maardu;16630;59.47667;25.025
EE;Maaritsa;192;58.14972;26.70583
EE;Maarja;264;58.60861;26.74389
EE;Maidla;127;59.31417;27.02528
EE;Maidla;129;59.23306;24.61611
EE;Malda;116;58.43917;24.30944
EE;Mammaste;616;58.06667;27.04528
EE;Manija;45;58.21377;24.1198
EE;Maramaa;96;58.4375;26.68222
EE;Martna;200;58.85583;23.80389
EE;Massiaru;151;57.9975;24.58667
EE;Masti;96;59.17583;24.72278
EE;Matapera;126;58.3;25.58333
EE;Meegomäe;250;57.79694;26.99833
EE;Meeksi;129;58.22778;27.43222
